,model,base_model,ifeval,bbh,math,mmlu-pro,gpqa,musr
576,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7-3ep_0alp_0lam,Qwen/Qwen2.5-0.5B,0.24987034402053218,0.06443718103679828,0.0,0.06176122931442081,0.026845637583892648,0.011067708333333329
577,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7_1ep_0alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7_1ep_0alp_0lam,0.249595517670891,0.0639987465305757,0.0007552870090634441,0.06296173167848698,0.016778523489932917,0.012695312499999995
578,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7_2ep_0alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7_2ep_0alp_0lam,0.25149381419079153,0.06482712194466828,0.0015105740181268882,0.061484190307328615,0.026845637583892648,0.011067708333333329
579,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-3ep,Qwen/Qwen2.5-0.5B,0.22808813946993972,0.06085450245131953,0.005287009063444108,0.08290854018912527,0.015659955257270708,0.014322916666666661
580,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep,Qwen/Qwen2.5-0.5B,0.23478259905938464,0.071797641198447,0.005287009063444109,0.07727541371158392,0.019015659955257263,0.009440104166666663
581,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_5e-7_3ep_0alp_0lam,Qwen/Qwen2.5-0.5B,0.2525931195893562,0.06757650565553466,0.0015105740181268882,0.0637928486997636,0.02348993288590602,0.023361979166666668
582,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_5e-7_3ep_0alp_0lam_1ep,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_5e-7_3ep_0alp_0lam_1ep,0.24812165055386373,0.05959990748201868,0.0015105740181268882,0.06628619976359339,0.016778523489932917,0.019067708333333336
583,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_5e-7_3ep_0alp_0lam_2ep,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_5e-7_3ep_0alp_0lam_2ep,0.25476624245889795,0.061123436893783384,0.0007552870090634441,0.06240765366430259,0.020134228187919476,0.012695312499999995
584,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_7e-7_3ep_0alp_0lam,Qwen/Qwen2.5-0.5B,0.24230153769775306,0.06240268525979645,0.0007552870090634441,0.0625923463356974,0.026845637583892648,0.019067708333333336
585,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_7e-7_3ep_0alp_0lam_1ep,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_7e-7_3ep_0alp_0lam_1ep,0.24927082363683917,0.06292637807025397,0.0,0.06573212174940896,0.02460850111856823,0.013734374999999997
586,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_7e-7_3ep_0alp_0lam_2ep,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_7e-7_3ep_0alp_0lam_2ep,0.24779695651981185,0.06357407183573582,0.0,0.06176122931442081,0.02572706935123044,0.021734375000000004
587,JayHyeon/Qwen2.5-0.5B-SFT-5e-5,Qwen/Qwen2.5-0.5B,0.20098560707810834,0.04746972667855023,0.0,0.07468971631205674,0.02348993288590602,0.01595052083333333
588,JayHyeon/Qwen2.5-0.5B-SFT-5e-5-2ep,Qwen/Qwen2.5-0.5B,0.21747186354428472,0.05832625611473314,0.0015105740181268882,0.06970301418439714,0.01342281879194629,0.014322916666666661
589,JayHyeon/Qwen2.5-0.5B-SFT-5e-5-3ep,Qwen/Qwen2.5-0.5B,0.2198699450790569,0.07669544389639071,0.002265861027190332,0.07238105791962175,0.004474272930648763,0.020833333333333325
590,JayHyeon/Qwen2.5-0.5B-SFT-5e-5-5ep,Qwen/Qwen2.5-0.5B,0.2077299343519639,0.07191287458251598,0.0037764350453172208,0.06517804373522457,0.02460850111856823,0.049794270833333334
591,JayHyeon/Qwen2.5-0.5B-SFT-7e-5,Qwen/Qwen2.5-0.5B,0.20925366915340185,0.0635784176033773,0.0,0.06914893617021275,0.008948545861297527,0.024539062499999997
592,JayHyeon/Qwen2.5-0.5B-SFT-7e-5-2ep,Qwen/Qwen2.5-0.5B,0.21562343470879491,0.054636076450782334,0.0,0.06305407801418438,0.0,0.017578124999999993
593,JayHyeon/Qwen2.5-0.5B-SFT-7e-5-3ep,Qwen/Qwen2.5-0.5B,0.23805502732749104,0.059840216630446266,0.0007552870090634441,0.057975029550827416,0.0,0.024539062499999997
594,JayHyeon/Qwen2.5-0.5B-SFT-7e-5-5ep,Qwen/Qwen2.5-0.5B,0.21197644472222593,0.05343662111309169,0.0,0.06979536052009454,0.0,0.03742187499999999
595,JayHyeon/Qwen2.5-0.5B-SFT-DPO-1epoch_v1,JayHyeon/Qwen2.5-0.5B-SFT-DPO-1epoch_v1,0.20245947419513555,0.06136573850240249,0.011329305135951661,0.03664302600472812,0.030201342281879207,0.007812499999999996
596,JayHyeon/Qwen2.5-0.5B-SFT-MDPO-1epoch_v1,JayHyeon/Qwen2.5-0.5B-SFT-MDPO-1epoch_v1,0.1964144026737944,0.06524721998388398,0.008308157099697885,0.03747414302600471,0.03467561521252797,0.018028645833333332
597,JayHyeon/Qwen_0.5-DPOP_1e-6-3ep_0alp_5lam,Qwen/Qwen2.5-0.5B,0.25324250765746004,0.06140998671919301,0.0,0.06286938534278959,0.03243847874720355,0.014322916666666661
598,JayHyeon/Qwen_0.5-DPOP_1e-7-3ep_0alp_5lam,Qwen/Qwen2.5-0.5B,0.26695612087040166,0.0664210605246665,0.0007552870090634441,0.06249999999999999,0.02237136465324381,0.014322916666666661
599,JayHyeon/Qwen_0.5-DPOP_3e-6-1ep_0alp_5lam,JayHyeon/Qwen_0.5-DPOP_3e-6-1ep_0alp_5lam,0.24807178286945306,0.06943810696272422,0.0037764350453172208,0.06277703900709218,0.01342281879194629,0.012695312499999995
600,JayHyeon/Qwen_0.5-DPOP_3e-6-2ep_0alp_5lam,JayHyeon/Qwen_0.5-DPOP_3e-6-2ep_0alp_5lam,0.23832985367713222,0.07149861894529504,0.0007552870090634441,0.055943410165484625,0.039149888143176735,0.013734374999999997
601,JayHyeon/Qwen_0.5-DPOP_3e-6-3ep_0alp_5lam,Qwen/Qwen2.5-0.5B,0.2471475684517081,0.0696901565344555,0.0022658610271903325,0.059267878250591016,0.026845637583892648,0.01595052083333333
602,JayHyeon/Qwen_0.5-DPOP_3e-7-1ep_0alp_5lam,JayHyeon/Qwen_0.5-DPOP_3e-7-1ep_0alp_5lam,0.244749486916936,0.06629315516160803,0.0007552870090634441,0.06277703900709218,0.015659955257270708,0.014322916666666661
603,JayHyeon/Qwen_0.5-DPOP_3e-7-2ep_0alp_5lam,JayHyeon/Qwen_0.5-DPOP_3e-7-2ep_0alp_5lam,0.2551408041773605,0.06682421807383532,0.0007552870090634441,0.06296173167848698,0.015659955257270708,0.012695312499999995
604,JayHyeon/Qwen_0.5-DPOP_3e-7-3ep_0alp_5lam,Qwen/Qwen2.5-0.5B,0.25379216035674235,0.0635458053541051,0.0015105740181268882,0.06480865839243498,0.02348993288590602,0.014322916666666661
605,JayHyeon/Qwen_0.5-DPOP_5e-7-1ep_0alp_5lam,JayHyeon/Qwen_0.5-DPOP_5e-7-1ep_0alp_5lam,0.24022815019703278,0.06505902199540393,0.0,0.06314642434988178,0.029082774049216997,0.014322916666666661
606,JayHyeon/Qwen_0.5-DPOP_5e-7-2ep_0alp_5lam,JayHyeon/Qwen_0.5-DPOP_5e-7-2ep_0alp_5lam,0.2483964769035049,0.06769462425761781,0.0007552870090634441,0.0637005023640662,0.026845637583892648,0.012695312499999995
607,JayHyeon/Qwen_0.5-DPOP_5e-7-3ep_0alp_5lam,Qwen/Qwen2.5-0.5B,0.25781371206177384,0.06797627063001761,0.0007552870090634441,0.06480865839243498,0.027964205816554788,0.011067708333333329
608,JayHyeon/Qwen_0.5-DPO_1e-6-3ep_0alp_0lam,Qwen/Qwen2.5-0.5B,0.23163539408768735,0.06865286941551371,0.0,0.06443927304964539,0.02572706935123044,0.014322916666666661
609,JayHyeon/Qwen_0.5-DPO_1e-7-3ep_0alp_0lam,Qwen/Qwen2.5-0.5B,0.23598163982677073,0.07100430208613126,0.0,0.06619385342789598,0.027964205816554788,0.009440104166666663
610,JayHyeon/Qwen_0.5-DPO_3e-6-1ep_0alp_0lam,JayHyeon/Qwen_0.5-DPO_3e-6-1ep_0alp_0lam,0.23370878158840763,0.05926862745098039,0.0037764350453172208,0.059175531914893595,0.014541387024608499,0.013734374999999997
611,JayHyeon/Qwen_0.5-DPO_3e-6-2ep_0alp_0lam,JayHyeon/Qwen_0.5-DPO_3e-6-2ep_0alp_0lam,0.25693936532843964,0.0735619576137537,0.006042296072507553,0.06277703900709218,0.029082774049216997,0.007812499999999996
612,JayHyeon/Qwen_0.5-DPO_3e-6-3ep_0alp_0lam,Qwen/Qwen2.5-0.5B,0.24599839536873275,0.07139829635632065,0.0022658610271903325,0.060376034278959795,0.02460850111856823,0.013145833333333334
613,JayHyeon/Qwen_0.5-DPO_3e-7-1ep_0alp_0lam,JayHyeon/Qwen_0.5-DPO_3e-7-1ep_0alp_0lam,0.25291781362340815,0.0693114558152028,0.0007552870090634441,0.06628619976359339,0.02348993288590602,0.011067708333333329
614,JayHyeon/Qwen_0.5-DPO_3e-7-2ep_0alp_0lam,JayHyeon/Qwen_0.5-DPO_3e-7-2ep_0alp_0lam,0.2504698644042252,0.07127311158862328,0.0,0.06656323877068558,0.029082774049216997,0.012695312499999995
615,JayHyeon/Qwen_0.5-DPO_3e-7-3ep_0alp_0lam,Qwen/Qwen2.5-0.5B,0.23870441539559478,0.07222719655594353,0.0,0.06545508274231676,0.03243847874720355,0.011067708333333329
616,JayHyeon/Qwen_0.5-DPO_5e-7-1ep_0alp_0lam,JayHyeon/Qwen_0.5-DPO_5e-7-1ep_0alp_0lam,0.2374056392593873,0.06975245172650492,0.0,0.06767139479905436,0.031319910514541416,0.012695312499999995
617,JayHyeon/Qwen_0.5-DPO_5e-7-2ep_0alp_0lam,JayHyeon/Qwen_0.5-DPO_5e-7-2ep_0alp_0lam,0.24562383365027018,0.07732770540484078,0.0,0.06684027777777778,0.027964205816554788,0.014322916666666661
618,JayHyeon/Qwen_0.5-DPO_5e-7-3ep_0alp_0lam,Qwen/Qwen2.5-0.5B,0.24225167001334239,0.0720213873220521,0.0007552870090634441,0.06610150709219859,0.03243847874720355,0.014322916666666661
619,JayHyeon/Qwen_0.5-IRPO_1e-6-3ep_1alp_0lam,Qwen/Qwen2.5-0.5B,0.25509093649294984,0.07213578356761274,0.0,0.0637928486997636,0.02237136465324381,0.007812499999999996
620,JayHyeon/Qwen_0.5-IRPO_1e-7-3ep_1alp_0lam,Qwen/Qwen2.5-0.5B,0.26358395723347383,0.0690034664398484,0.0007552870090634441,0.06508569739952717,0.03467561521252797,0.012695312499999995
621,JayHyeon/Qwen_0.5-IRPO_3e-6-1ep_1alp_0lam,JayHyeon/Qwen_0.5-IRPO_3e-6-1ep_1alp_0lam,0.23228478215579107,0.07306987942817919,0.002265861027190332,0.06794843380614658,0.0011185682326622093,0.01210677083333333
622,JayHyeon/Qwen_0.5-IRPO_3e-6-2ep_1alp_0lam,JayHyeon/Qwen_0.5-IRPO_3e-6-2ep_1alp_0lam,0.24137732328000816,0.07390762452621842,0.0,0.059083185579196194,0.0022371364653244186,0.02602864583333334
623,JayHyeon/Qwen_0.5-IRPO_3e-6-3ep_1alp_0lam,Qwen/Qwen2.5-0.5B,0.2677805999193252,0.08111779105858478,0.0015105740181268882,0.0623153073286052,0.0055928411633109736,0.018028645833333332
624,JayHyeon/Qwen_0.5-IRPO_3e-7-1ep_1alp_0lam,JayHyeon/Qwen_0.5-IRPO_3e-7-1ep_1alp_0lam,0.2560650185951054,0.070010276210941,0.0,0.06545508274231676,0.029082774049216997,0.009440104166666663
625,JayHyeon/Qwen_0.5-IRPO_3e-7-3ep_1alp_0lam,Qwen/Qwen2.5-0.5B,0.2639086512675257,0.07133620064464143,0.0,0.06517804373522457,0.026845637583892648,0.011067708333333329
626,JayHyeon/Qwen_0.5-IRPO_5e-7-1ep_1alp_0lam,JayHyeon/Qwen_0.5-IRPO_5e-7-1ep_1alp_0lam,0.2517686405404327,0.07061898931566539,0.0,0.06499335106382978,0.031319910514541416,0.009440104166666663
627,JayHyeon/Qwen_0.5-IRPO_5e-7-2ep_1alp_0lam,JayHyeon/Qwen_0.5-IRPO_5e-7-2ep_1alp_0lam,0.24382527249919106,0.0742829155101919,0.0,0.06157653664302601,0.030201342281879207,0.009440104166666663
628,JayHyeon/Qwen_0.5-IRPO_5e-7-3ep_1alp_0lam,Qwen/Qwen2.5-0.5B,0.24654804806801509,0.07086835437371296,0.0,0.0625923463356974,0.029082774049216997,0.009440104166666663
629,JayHyeon/Qwen_0.5-MDPO_0.1_3e-6-3ep_0alp_0lam,Qwen/Qwen2.5-0.5B,0.25056959977304666,0.06819112125824453,0.0007552870090634441,0.057975029550827416,0.04250559284116329,0.013734374999999997
630,JayHyeon/Qwen_0.5-MDPO_0.3_3e-6-3ep_0alp_0lam,Qwen/Qwen2.5-0.5B,0.24539887498503965,0.06566535873101143,0.0,0.06046838061465721,0.04026845637583895,0.011067708333333329
631,JayHyeon/Qwen_0.5-MDPO_0.3_5e-7-3ep_0alp_0lam,Qwen/Qwen2.5-0.5B,0.2475221301701707,0.06604420718058913,0.0015105740181268882,0.06323877068557918,0.02572706935123044,0.012695312499999995
632,JayHyeon/Qwen_0.5-MDPO_0.5_1e-5-3ep_0alp_0lam,Qwen/Qwen2.5-0.5B,0.2319600881217392,0.07674537111648312,0.0007552870090634441,0.0602836879432624,0.03243847874720355,0.0147734375
633,JayHyeon/Qwen_0.5-MDPO_0.5_3e-7-1ep_0alp_0lam,JayHyeon/Qwen_0.5-MDPO_0.5_3e-7-1ep_0alp_0lam,0.24175188499847075,0.06547597964604411,0.0015105740181268882,0.06443927304964539,0.016778523489932917,0.012695312499999995
634,JayHyeon/Qwen_0.5-MDPO_0.5_3e-7-2ep_0alp_0lam,JayHyeon/Qwen_0.5-MDPO_0.5_3e-7-2ep_0alp_0lam,0.24932069132124984,0.06797543498373475,0.0015105740181268882,0.06342346335697398,0.026845637583892648,0.012695312499999995
635,JayHyeon/Qwen_0.5-MDPO_0.5_3e-7-3ep_0alp_0lam,Qwen/Qwen2.5-0.5B,0.2520434668900739,0.06479625973677142,0.0007552870090634441,0.061207151300236386,0.017897091722595054,0.011067708333333329
636,JayHyeon/Qwen_0.5-MDPO_0.5_4e-6-3ep_0alp_0lam,Qwen/Qwen2.5-0.5B,0.25803867072700437,0.07112517981317336,0.0,0.059914302600472806,0.03355704697986576,0.018028645833333332
637,JayHyeon/Qwen_0.5-MDPO_0.5_6e-6-3ep_0alp_0lam,Qwen/Qwen2.5-0.5B,0.2319600881217392,0.07373346017250125,0.0007552870090634441,0.05963726359338062,0.027964205816554857,0.015361979166666664
638,JayHyeon/Qwen_0.5-MDPO_0.5_7e-6-3ep_0alp_0lam,Qwen/Qwen2.5-0.5B,0.24877103862196748,0.07574128764138836,0.0,0.0589908392434988,0.029082774049216997,0.018028645833333332
639,JayHyeon/Qwen_0.5-MDPO_0.5_7e-7-3ep_0alp_0lam,Qwen/Qwen2.5-0.5B,0.25236816092412573,0.062634112275047,0.0007552870090634441,0.06268469267139479,0.027964205816554788,0.011067708333333329
640,JayHyeon/Qwen_0.5-MDPO_0.7_3e-6-3ep_0alp_0lam,Qwen/Qwen2.5-0.5B,0.2513940788219701,0.06770439236577432,0.0,0.059821956264775406,0.03355704697986576,0.012695312499999995
641,JayHyeon/Qwen_0.5-MDPO_0.7_5e-7-3ep_0alp_0lam,Qwen/Qwen2.5-0.5B,0.25324250765746004,0.06594967245650163,0.0007552870090634441,0.06277703900709218,0.02572706935123044,0.011067708333333329
642,JayHyeon/Qwen_0.5-MDPO_0.9_5e-7-3ep_0alp_0lam,Qwen/Qwen2.5-0.5B,0.2542165897596156,0.06860059838242756,0.0007552870090634441,0.0639775413711584,0.020134228187919476,0.011067708333333329
643,Jimmy19991222/Llama-3-Instruct-8B-SimPO-v0.2,Removed,0.6540368444615843,0.291238227637126,0.04305135951661631,0.29844488770685573,0.08612975391498878,0.08389583333333334
644,Jimmy19991222/llama-3-8b-instruct-gapo-v2-bert-f1-beta10-gamma0.3-lr1.0e-6-1minus-rerun,meta-llama/Meta-Llama-3-8B-Instruct,0.6717221416951467,0.27755228582197067,0.04078549848942599,0.2926270685579196,0.059284116331096204,0.08709114583333337
645,Jimmy19991222/llama-3-8b-instruct-gapo-v2-bert_f1-beta10-gamma0.3-lr1.0e-6-scale-log,meta-llama/Meta-Llama-3-8B-Instruct,0.6555605792630221,0.28613596677525616,0.03398791540785499,0.2953051122931442,0.0727069351230425,0.08167968750000001
646,Jimmy19991222/llama-3-8b-instruct-gapo-v2-bert_p-beta10-gamma0.3-lr1.0e-6-scale-log,meta-llama/Meta-Llama-3-8B-Instruct,0.6315055164740666,0.27666183558964236,0.05060422960725076,0.2901337174940898,0.04809843400447425,0.07087500000000001
647,Jimmy19991222/llama-3-8b-instruct-gapo-v2-bleu-beta0.1-no-length-scale-gamma0.4,Removed,0.6284580468711907,0.29329731874817794,0.017371601208459216,0.2827460106382979,0.057046979865771785,0.09071875000000001
648,Jimmy19991222/llama-3-8b-instruct-gapo-v2-rouge2-beta10-1minus-gamma0.3-rerun,meta-llama/Meta-Llama-3-8B-Instruct,0.6677504576745258,0.28390676236054285,0.04758308157099698,0.2953051122931442,0.07494407158836691,0.08005208333333334
649,Jimmy19991222/llama-3-8b-instruct-gapo-v2-rouge2-beta10-gamma0.3-lr1.0e-6-scale-log,meta-llama/Meta-Llama-3-8B-Instruct,0.6605063453857986,0.2807503551511944,0.0445619335347432,0.29604388297872336,0.07158836689038028,0.07805208333333337
650,Jimmy19991222/llama-3-8b-instruct-gapo-v2-rougeL-beta10-gamma0.3-lr1.0e-6-scale-log,meta-llama/Meta-Llama-3-8B-Instruct,0.6491908137076291,0.2856256683836558,0.045317220543806644,0.3012152777777778,0.06935123042505593,0.07383593750000003
651,Joseph717171/Hermes-3-Llama-3.1-8B_TIES_with_Base_Embeds_Initialized_to_Special_Instruct_Toks_dtypeF32,Joseph717171/Hermes-3-Llama-3.1-8B_TIES_with_Base_Embeds_Initialized_to_Special_Instruct_Toks_dtypeF32,0.6185410266980501,0.30724096614147955,0.0513595166163142,0.23823507683215125,0.043624161073825496,0.13617187499999994
652,Joseph717171/Llama-3.1-SuperNova-8B-Lite_TIES_with_Base,Joseph717171/Llama-3.1-SuperNova-8B-Lite_TIES_with_Base,0.8096328851890761,0.3146581339489899,0.17371601208459217,0.3200539302600473,0.07941834451901568,0.1074036458333333
653,Josephgflowers/Cinder-Phi-2-V1-F16-gguf,Josephgflowers/Cinder-Phi-2-V1-F16-gguf,0.23565694579271884,0.2245340222827221,0.0,0.12898936170212766,0.04250559284116329,0.01965625
654,Josephgflowers/Differential-Attention-Liquid-Metal-Tinyllama,Josephgflowers/Differential-Attention-Liquid-Metal-Tinyllama,0.22269245601670234,0.025522242028124382,0.0,0.023806885342789585,0.0011185682326622093,0.009440104166666663
655,Josephgflowers/TinyLlama-Cinder-Agent-v1,Josephgflowers/TinyLlama-3T-Cinder-v1.2,0.26695612087040166,0.03804167155031377,0.0037764350453172208,0.017896719858156024,0.0,0.022322916666666668
656,Josephgflowers/TinyLlama-v1.1-Cinders-World,Josephgflowers/TinyLlama-v1.1-Cinders-World,0.24692260978647768,0.031077144735021444,0.0015105740181268884,0.022052304964539006,0.0,0.00618489583333333
657,Josephgflowers/TinyLlama_v1.1_math_code-world-test-1,Josephgflowers/TinyLlama_v1.1_math_code-world-test-1,0.00784363267242029,0.041640170987246344,0.009818731117824775,0.01466459810874704,0.0,0.0363828125
658,Josephgflowers/Tinyllama-STEM-Cinder-Agent-v1,Josephgflowers/Tinyllama-STEM-Cinder-Agent-v1,0.21257596510591895,0.03731312676862636,0.0007552870090634441,0.009585549645390061,0.0,0.014322916666666661
659,Junhoee/Qwen-Megumin,Qwen/Qwen2.5-7B,0.7141118897857684,0.3364214368642437,0.0,0.35542257683215117,0.06152125279642054,0.08187239583333335
660,KSU-HW-SEC/Llama3-70b-SVA-FT-1415,Removed,0.6179913739987677,0.51328741195679,0.21978851963746227,0.4714095744680851,0.16666666666666663,0.17801041666666662
661,KSU-HW-SEC/Llama3-70b-SVA-FT-500,Removed,0.61052230304481,0.518870262488106,0.2137462235649547,0.46965499408983447,0.17449664429530198,0.16993229166666665
662,KSU-HW-SEC/Llama3-70b-SVA-FT-final,Removed,0.6164676391973297,0.51328741195679,0.21978851963746227,0.4714095744680851,0.16666666666666663,0.17801041666666662
663,KSU-HW-SEC/Llama3.1-70b-SVA-FT-1000step,Removed,0.7238039512936786,0.5548536459580824,0.3209969788519637,0.4724253841607565,0.19463087248322142,0.17830468749999998
664,Khetterman/DarkAtom-12B-v3,Khetterman/DarkAtom-12B-v3 (Merge),0.6173419859306639,0.316595419899606,0.09894259818731116,0.2829307033096927,0.06375838926174497,0.16116927083333332
665,Khetterman/Kosmos-8B-v1,Khetterman/Kosmos-8B-v1 (Merge),0.41291107594515886,0.3175895920189927,0.09969788519637462,0.29659796099290775,0.06487695749440718,0.08819010416666667
666,Kimargin/GPT-NEO-1.3B-wiki,Kimargin/GPT-NEO-1.3B-wiki (Merge),0.192068156934711,0.03423611572649296,0.008308157099697885,0.010970744680851066,0.0,0.06932552083333333
667,KingNish/Qwen2.5-0.5b-Test-ft,KingNish/Qwen2.5-0.5b-Test-ft (Merge),0.26708134416681073,0.06058845092070314,0.012084592145015107,0.0765366430260047,0.017897091722595054,0.014322916666666661
668,KingNish/Reasoning-Llama-3b-v0.1,meta-llama/Llama-3.2-3B-Instruct,0.6224628430342601,0.1986245115758441,0.10876132930513595,0.2254912825059102,0.01230425055928408,0.023950520833333332
669,Kquant03/CognitiveFusion2-4x7B-BF16,Kquant03/CognitiveFusion2-4x7B-BF16,0.35665700341759865,0.17689002759870312,0.05513595166163141,0.19917257683215125,0.04809843400447425,0.0995234375
670,Kquant03/L3-Pneuma-8B,meta-llama/Meta-Llama-3-8B,0.2374056392593873,0.2882020171626968,0.05211480362537764,0.2426677009456265,0.07606263982102905,0.10211197916666669
671,Krystalan/DRT-o1-14B,Krystalan/DRT-o1-14B (Merge),0.4067662690549963,0.4814182185507073,0.3904833836858006,0.4642989066193854,0.13646532438478745,0.19838802083333332
672,Kukedlc/NeuralExperiment-7b-MagicCoder-v7.5,Kukedlc/NeuralExperiment-7b-MagicCoder-v7.5,0.4552509563513699,0.16386034485864903,0.06797583081570997,0.20268173758865246,0.06152125279642054,0.13058072916666666
673,Kukedlc/NeuralLLaMa-3-8b-DT-v0.1,Kukedlc/NeuralLLaMa-3-8b-DT-v0.1 (Merge),0.4371412297149342,0.28008307823364886,0.08081570996978853,0.3101728723404255,0.07046979865771814,0.0968932291666667
674,Kukedlc/NeuralLLaMa-3-8b-ORPO-v0.3,Kukedlc/NeuralLLaMa-3-8b-ORPO-v0.3 (Merge),0.5275912356990563,0.22391711908230844,0.0392749244712991,0.22853871158392433,0.0,0.0365390625
675,Kukedlc/NeuralSynthesis-7B-v0.1,Kukedlc/NeuralSynthesis-7B-v0.1,0.41845636245162837,0.3183439540006779,0.06117824773413898,0.22770759456264775,0.04138702460850116,0.13160156250000005
676,Kukedlc/NeuralSynthesis-7B-v0.3,Kukedlc/NeuralSynthesis-7B-v0.3,0.4078400865259733,0.31811748341244267,0.0770392749244713,0.22779994089834513,0.04026845637583895,0.1338958333333333
677,Kukedlc/NeuralSynthesis-7b-v0.4-slerp,Kukedlc/NeuralSynthesis-7b-v0.4-slerp (Merge),0.39472599369672473,0.3199718681136041,0.0634441087613293,0.22696882387706854,0.03691275167785232,0.13056250000000003
678,Kukedlc/Qwen-2.5-7b-Spanish-o1-CoT,Kukedlc/Qwen-2.5-7b-Spanish-o1-CoT,0.4210295349672203,0.3686336502529178,0.24622356495468278,0.37370715130023646,0.09395973154362418,0.18442968750000002
679,Kumar955/Hemanth-llm,Kumar955/Hemanth-llm (Merge),0.5045102550122564,0.33044262388969803,0.0702416918429003,0.23472591607565016,0.043624161073825496,0.14503645833333334
680,L-RAGE/3_PRYMMAL-ECE-7B-SLERP-V1,L-RAGE/3_PRYMMAL-ECE-7B-SLERP-V1 (Merge),0.2742257210867166,0.19083009480539995,0.08534743202416918,0.21385564420803782,0.04250559284116329,0.0618359375
681,LEESM/llama-2-7b-hf-lora-oki100p,LEESM/llama-2-7b-hf-lora-oki100p,0.25129434345314877,0.10265743141867235,0.012084592145015106,0.09509825650118202,0.02572706935123044,0.035578125
682,LEESM/llama-2-7b-hf-lora-oki10p,LEESM/llama-2-7b-hf-lora-oki10p,0.22609010758121784,0.09438287176618805,0.01283987915407855,0.07542848699763592,0.0055928411633109736,0.011067708333333329
683,LEESM/llama-3-8b-bnb-4b-kowiki231101,meta-llama/Meta-Llama-3.1-8B,0.16848739123303944,0.16934868149301688,0.0015105740181268882,0.1583554964539007,0.027964205816554788,0.030598958333333325
684,LEESM/llama-3-Korean-Bllossom-8B-trexlab-oki10p,LEESM/llama-3-Korean-Bllossom-8B-trexlab-oki10p,0.21372513818889435,0.19797435760911394,0.01283987915407855,0.24183658392434984,0.03355704697986576,0.07665885416666668
685,LGAI-EXAONE/EXAONE-3.0-7.8B-Instruct,LGAI-EXAONE/EXAONE-3.0-7.8B-Instruct,0.7192826145737754,0.17977335395180488,0.044561933534743206,0.2863475177304965,0.021252796420581685,0.03298958333333333
686,LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,0.7950449252428001,0.15947437171056872,0.3406344410876133,0.25337987588652483,0.021252796420581685,0.03165625
687,LGAI-EXAONE/EXAONE-3.5-32B-Instruct,LGAI-EXAONE/EXAONE-3.5-32B-Instruct,0.8391833668000905,0.3982420331711213,0.49924471299093653,0.4040890957446809,0.05033557046979867,0.05150000000000001
688,LGAI-EXAONE/EXAONE-3.5-7.8B-Instruct,LGAI-EXAONE/EXAONE-3.5-7.8B-Instruct,0.8136045692096969,0.2565374942082902,0.41012084592145015,0.3481272163120568,0.010067114093959738,0.049421875000000004
689,LLM360/K2,LLM360/K2,0.2252157608478836,0.2822040283420113,0.02265861027190333,0.22272089243498816,0.03579418344519018,0.08550000000000005
690,LLM360/K2-Chat,LLM360/K2-Chat,0.5151763986223221,0.3379382923599304,0.01661631419939577,0.26344562647754133,0.07494407158836691,0.16824999999999996
691,LLM4Binary/llm4decompile-1.3b-v2,LLM4Binary/llm4decompile-1.3b-v2,0.22678936333373229,0.05915475430438469,0.0075528700906344415,0.023252807328605195,0.0,0.09430468750000001
692,Lambent/qwen2.5-reinstruct-alternate-lumen-14B,Lambent/qwen2.5-reinstruct-alternate-lumen-14B (Merge),0.4793813747523238,0.48989609006737816,0.21601208459214505,0.48757018321512996,0.16890380313199105,0.19624999999999995
693,Langboat/Mengzi3-8B-Chat,Langboat/Mengzi3-8B-Chat,0.513977357854936,0.25188298449475577,0.06268882175226587,0.23795803782505906,0.03243847874720355,0.09040625000000001
694,LenguajeNaturalAI/leniachat-gemma-2b-v0,google/gemma-2b,0.21497404664069117,0.04138296963728068,0.003021148036253777,0.01891252955082742,0.021252796420581685,0.0363828125
